# complete-wheel-circle .499,.5 4 11 10000 fulldata/base.txt
complete	4	10000	[0.499, 0.5]	0.4186	11.499761108456761	0.5813	2.5799071047651814	2
complete	4	10000	[0.499, 0.5]	0.4186	11.499761108456761	0.5813	2.5799071047651814	2
complete	5	10000	[0.499, 0.5]	0.4343	11.01865070227953	0.5656	2.352722772277228	2
complete	6	10000	[0.499, 0.5]	0.4348	11.100275988960442	0.5651	3.0348610865333567	2
complete	7	10000	[0.499, 0.5]	0.4495	9.061624026696329	0.5505	2.3782016348773842	2
complete	8	10000	[0.499, 0.5]	0.4594	12.847409664780148	0.5406	2.257861635220126	2
complete	9	10000	[0.499, 0.5]	0.4667	11.144632526248126	0.5332	2.7447486871717928	2
complete	10	10000	[0.499, 0.5]	0.4838	10.021289789169078	0.5162	2.173382409918636	2
complete	11	10000	[0.499, 0.5]	0.4835	8.588831437435367	0.5165	3.739787028073572	2
wheel	4	10000	[0.499, 0.5]	0.4137	12.848199178148416	0.5862	2.7318321392016376	2
wheel	5	10000	[0.499, 0.5]	0.573	80.45968586387434	0.4261	4.105374325275757	2
wheel	6	10000	[0.499, 0.5]	0.6614	111.66691865739341	0.3374	3.666864256075874	2
wheel	7	10000	[0.499, 0.5]	0.7149	158.9001258917331	0.282	4.023049645390071	2
wheel	8	10000	[0.499, 0.5]	0.76	205.1796052631579	0.2362	4.320491109229467	2
wheel	9	10000	[0.499, 0.5]	0.798	238.46979949874688	0.1974	7.239108409321175	2
wheel	10	10000	[0.499, 0.5]	0.8301	262.0136128177328	0.1642	4.373934226552985	2
wheel	11	10000	[0.499, 0.5]	0.8546	289.2570793353616	0.138	4.865942028985507	2
circle	4	10000	[0.499, 0.5]	0.5955	107.0048698572628	0.403	4.749627791563276	2
circle	5	10000	[0.499, 0.5]	0.6945	160.2676745860331	0.3033	4.659413122321134	2
circle	6	10000	[0.499, 0.5]	0.7825	207.5082428115016	0.2138	4.743217960710945	2
circle	7	10000	[0.499, 0.5]	0.8351	248.21757873308584	0.1593	4.775894538606403	2
circle	8	10000	[0.499, 0.5]	0.8771	280.6562535628777	0.1145	5.1615720524017465	2
circle	9	10000	[0.499, 0.5]	0.9036	309.95340858787074	0.0881	5.28149829738933	2
circle	10	10000	[0.499, 0.5]	0.929	342.8009687836383	0.0616	6.188311688311688	2
circle	11	10000	[0.499, 0.5]	0.9445	378.0742191635786	0.0452	5.537610619469026	2
